type,time,id,speed,relative_position
,72.2,f_1W.7,12.17,33.2
,72.3,f_1W.7,12.38,34.44
,72.4,f_1W.7,12.61,35.7
,72.5,f_1W.7,12.77,36.97
,72.6,f_1W.7,13,38.27
,72.7,f_1W.7,13.18,39.59
,72.8,f_1W.7,13.41,40.93
,72.9,f_1W.7,13.65,42.3
,73,f_1W.7,13.81,43.68
,73.1,f_1W.7,14.05,45.08
,73.2,f_1W.7,14.21,46.51
,73.3,f_1W.7,14.4,47.95
,73.4,f_1W.7,14.64,49.41
,73.5,f_1W.7,14.77,50.89
,73.6,f_1W.7,14.97,52.38
,73.7,f_1W.7,15.19,53.9
,73.8,f_1W.7,15.34,55.44
,73.9,f_1W.7,15.54,56.99
,74,f_1W.7,15.68,58.56
,74.1,f_1W.7,15.82,60.14
,74.2,f_1W.7,15.99,61.74
,74.3,f_1W.7,16.17,63.36
,74.4,f_1W.7,16.38,64.99
,74.5,f_1W.7,16.61,66.66
,74.6,f_1W.7,16.85,68.34
,74.7,f_1W.7,16.98,70.04
,74.8,f_1W.7,17.17,71.76
,74.9,f_1W.7,17.42,73.5
,75,f_1W.7,17.65,75.26
,75.1,f_1W.7,17.78,77.04
,75.2,f_1W.7,17.99,78.84
,75.3,f_1W.7,18.19,80.66
,75.4,f_1W.7,18.36,82.49
,75.5,f_1W.7,18.5,84.34
,75.6,f_1W.7,18.65,86.21
,75.7,f_1W.7,18.87,88.1
,75.8,f_1W.7,19.05,90
,75.9,f_1W.7,19.18,91.92
,76,f_1W.7,19.43,93.86
,76.1,f_1W.7,19.65,95.83
,76.2,f_1W.7,19.86,97.81
,76.3,f_1W.7,19.9,99.8
,76.4,f_1W.7,19.92,101.79
,76.5,f_1W.7,19.94,103.79
,76.6,f_1W.7,19.94,105.78
,76.7,f_1W.7,19.93,107.78
,76.8,f_1W.7,19.97,109.77
,76.9,f_1W.7,19.97,111.77
,77,f_1W.7,19.9,113.76
,77.1,f_1W.7,19.94,115.75
,77.2,f_1W.7,19.88,117.74
,77.3,f_1W.7,19.91,119.73
,77.4,f_1W.7,19.89,121.72
,77.5,f_1W.7,19.99,123.72
,77.6,f_1W.7,19.98,125.72
,77.7,f_1W.7,19.94,127.71
,77.8,f_1W.7,19.89,129.7
,77.9,f_1W.7,19.95,131.7
,78,f_1W.7,19.92,133.69
,78.1,f_1W.7,19.97,135.68
,78.2,f_1W.7,19.88,137.67
,78.3,f_1W.7,19.97,139.67
,78.4,f_1W.7,19.89,141.66
,78.5,f_1W.7,19.89,143.65
,78.6,f_1W.7,19.89,145.64
,78.7,f_1W.7,19.92,147.63
,78.8,f_1W.7,20,149.63
,78.9,f_1W.7,19.98,151.63
,79,f_1W.7,19.96,153.62
,79.1,f_1W.7,19.99,155.62
,79.2,f_1W.7,19.88,157.61
,79.3,f_1W.7,19.89,159.6
,79.4,f_1W.7,19.97,161.6
,79.5,f_1W.7,19.95,163.59
,79.6,f_1W.7,19.98,165.59
,79.7,f_1W.7,19.98,167.59
,79.8,f_1W.7,19.9,169.58
,79.9,f_1W.7,19.92,171.57
,80,f_1W.7,19.88,173.56
,80.1,f_1W.7,19.89,175.55
,80.2,f_1W.7,19.88,177.53
,80.3,f_1W.7,19.88,179.52
,80.4,f_1W.7,19.88,181.51
,80.5,f_1W.7,19.94,183.5
,80.6,f_1W.7,19.92,185.5
,80.7,f_1W.7,19.99,187.5
,80.8,f_1W.7,19.98,189.49
,80.9,f_1W.7,19.88,191.48
,81,f_1W.7,19.98,193.48
,81.1,f_1W.7,19.89,195.47
,81.2,f_1W.7,19.95,197.46
,81.3,f_1W.7,19.89,199.45
,81.4,f_1W.7,19.92,201.44
,81.5,f_1W.7,19.96,203.44
,81.6,f_1W.7,19.89,205.43
,81.7,f_1W.7,19.94,207.42
,81.8,f_1W.7,19.89,209.41
,81.9,f_1W.7,19.91,211.4
,82,f_1W.7,19.89,213.39
,82.1,f_1W.7,19.96,215.39
,82.2,f_1W.7,19.89,217.38
,82.3,f_1W.7,19.97,219.37
,82.4,f_1W.7,19.95,221.37
,82.5,f_1W.7,19.96,223.37
,82.6,f_1W.7,19.9,225.36
,82.7,f_1W.7,19.98,227.35
,82.8,f_1W.7,19.96,229.35
,82.9,f_1W.7,19.98,231.35
,83,f_1W.7,19.89,233.34
,83.1,f_1W.7,19.88,235.33
,83.2,f_1W.7,19.93,237.32
,83.3,f_1W.7,19.97,239.32
,83.4,f_1W.7,19.96,241.31
,83.5,f_1W.7,19.88,243.3
,83.6,f_1W.7,19.93,245.29
,83.7,f_1W.7,19.98,247.29
,83.8,f_1W.7,19.97,249.29
,83.9,f_1W.7,19.98,251.29
,84,f_1W.7,19.94,253.28
,84.1,f_1W.7,19.99,255.28
,84.2,f_1W.7,19.92,257.27
,84.3,f_1W.7,19.91,259.26
,84.4,f_1W.7,19.98,261.26
,84.5,f_1W.7,19.96,263.26
,84.6,f_1W.7,19.89,265.24
,84.7,f_1W.7,20,267.24
,84.8,f_1W.7,19.95,269.24
,84.9,f_1W.7,19.92,271.23
,85,f_1W.7,19.94,273.23
,85.1,f_1W.7,19.99,275.22
,85.2,f_1W.7,19.91,277.22
,85.3,f_1W.7,19.94,279.21
,85.4,f_1W.7,19.91,281.2
,85.5,f_1W.7,19.93,283.19
,85.6,f_1W.7,19.92,285.19
,85.7,f_1W.7,19.88,287.17
,85.8,f_1W.7,19.92,289.16
,85.9,f_1W.7,19.99,291.16
,86,f_1W.7,19.98,293.16
,86.1,f_1W.7,19.94,295.15
,86.2,f_1W.7,20,297.15
,86.3,f_1W.7,19.98,299.15
,86.4,f_1W.7,19.98,301.15
,86.5,f_1W.7,19.98,303.15
,86.6,f_1W.7,19.97,305.15
,86.7,f_1W.7,19.9,307.14
,86.8,f_1W.7,19.97,309.13
,86.9,f_1W.7,19.96,311.13
,87,f_1W.7,19.91,313.12
,87.1,f_1W.7,19.92,315.11
,87.2,f_1W.7,19.99,317.11
,87.3,f_1W.7,19.94,319.1
,87.4,f_1W.7,19.89,321.09
,87.5,f_1W.7,19.97,323.09
,87.6,f_1W.7,19.89,325.08
,87.7,f_1W.7,19.89,327.07
,87.8,f_1W.7,19.89,329.06
,87.9,f_1W.7,19.88,331.04
,88,f_1W.7,19.92,333.04
,88.1,f_1W.7,19.95,335.03
,88.2,f_1W.7,19.99,337.03
,88.3,f_1W.7,19.95,339.03
,88.4,f_1W.7,19.99,341.03
,88.5,f_1W.7,19.95,343.02
,88.6,f_1W.7,19.93,345.01
,88.7,f_1W.7,19.92,347
,88.8,f_1W.7,20,349
,88.9,f_1W.7,20,351
,89,f_1W.7,19.9,352.99
,89.1,f_1W.7,19.89,354.98
,89.2,f_1W.7,19.98,356.98
,89.3,f_1W.7,19.99,358.98
,89.4,f_1W.7,19.89,360.97
,89.5,f_1W.7,19.94,362.96
,89.6,f_1W.7,19.99,364.96
,89.7,f_1W.7,19.9,366.95
,89.8,f_1W.7,19.65,368.92
,89.9,f_1W.7,19.4,370.86
,90,f_1W.7,19.15,372.77
,90.1,f_1W.7,18.92,374.66
,90.2,f_1W.7,18.7,376.53
,90.3,f_1W.7,18.8,378.41
,90.4,f_1W.7,18.53,380.27
,90.5,f_1W.7,18.7,382.14
,90.6,f_1W.7,18.74,384.01
,90.7,f_1W.7,18.49,385.86
,90.8,f_1W.7,18.59,387.72
,90.9,f_1W.7,18.3,389.55
,91,f_1W.7,18.39,391.39
,91.1,f_1W.7,18.55,393.24
,91.2,f_1W.7,18.25,395.07
,91.3,f_1W.7,18.4,396.91
,91.4,f_1W.7,18.1,398.72
,91.5,f_1W.7,17.87,400.51
,91.6,f_1W.7,17.65,402.27
,91.7,f_1W.7,17.44,404.01
,91.8,f_1W.7,17.15,405.73
,91.9,f_1W.7,16.85,407.42
,92,f_1W.7,16.66,409.08
,92.1,f_1W.7,16.37,410.72
,92.2,f_1W.7,16.07,412.33
,92.3,f_1W.7,15.77,413.9
,92.4,f_1W.7,15.55,415.46
,92.5,f_1W.7,15.31,416.99
,92.6,f_1W.7,15.03,418.49
,92.7,f_1W.7,14.84,419.98
,92.8,f_1W.7,14.54,421.43
,92.9,f_1W.7,14.24,422.85
,93,f_1W.7,14.06,424.26
,93.1,f_1W.7,13.81,425.64
,93.2,f_1W.7,13.6,427
,93.3,f_1W.7,13.33,428.33
,93.4,f_1W.7,13.05,429.64
,93.5,f_1W.7,12.78,430.92
,93.6,f_1W.7,12.5,432.17
,93.7,f_1W.7,12.27,433.39
,93.8,f_1W.7,12.14,434.61
,93.9,f_1W.7,11.88,435.8
,94,f_1W.7,11.58,436.95
,94.1,f_1W.7,11.36,438.09
,94.2,f_1W.7,11.12,439.2
,94.3,f_1W.7,10.84,440.29
,94.4,f_1W.7,10.63,441.35
,94.5,f_1W.7,10.33,442.38
,94.6,f_1W.7,10.19,443.4
,94.7,f_1W.7,9.91,444.39
,94.8,f_1W.7,9.61,445.35
,94.9,f_1W.7,9.44,446.3
,95,f_1W.7,9.19,447.22
,95.1,f_1W.7,8.89,448.11
,95.2,f_1W.7,8.81,448.99
,95.3,f_1W.7,8.58,449.84
,95.4,f_1W.7,8.28,450.67
,95.5,f_1W.7,8.07,451.48
,95.6,f_1W.7,7.79,452.26
,95.7,f_1W.7,7.53,453.01
,95.8,f_1W.7,7.34,453.75
,95.9,f_1W.7,7.16,454.46
,96,f_1W.7,6.95,455.16
,96.1,f_1W.7,6.7,455.83
,96.2,f_1W.7,6.54,456.48
,96.3,f_1W.7,6.37,457.12
,96.4,f_1W.7,6.07,457.72
,96.5,f_1W.7,5.81,458.3
,96.6,f_1W.7,5.75,458.88
,96.7,f_1W.7,5.45,459.43
,96.8,f_1W.7,5.21,459.95
,96.9,f_1W.7,5.01,460.45
,97,f_1W.7,4.8,460.93
,97.1,f_1W.7,4.58,461.39
,97.2,f_1W.7,4.4,461.83
,97.3,f_1W.7,4.25,462.25
,97.4,f_1W.7,4.08,462.66
,97.5,f_1W.7,3.88,463.05
,97.6,f_1W.7,3.64,463.41
,97.7,f_1W.7,3.54,463.77
,97.8,f_1W.7,3.33,464.1
,97.9,f_1W.7,3.15,464.41
,98,f_1W.7,2.97,464.71
,98.1,f_1W.7,2.85,464.99
,98.2,f_1W.7,2.68,465.26
,98.3,f_1W.7,2.42,465.5
,98.4,f_1W.7,2.34,465.74
,98.5,f_1W.7,2.19,465.96
,98.6,f_1W.7,2.05,466.16
,98.7,f_1W.7,1.86,466.35
,98.8,f_1W.7,1.76,466.52
,98.9,f_1W.7,1.57,466.68
,99,f_1W.7,1.47,466.83
,99.1,f_1W.7,1.38,466.97
,99.2,f_1W.7,1.17,467.08
,99.3,f_1W.7,1.06,467.19
,99.4,f_1W.7,1.01,467.29
,99.5,f_1W.7,0.89,467.38
,99.6,f_1W.7,0.8,467.46
,99.7,f_1W.7,0.69,467.53
,99.8,f_1W.7,0.64,467.59
,99.9,f_1W.7,0.59,467.65
,100,f_1W.7,0.5,467.7
,100.1,f_1W.7,0.45,467.75
,100.2,f_1W.7,0.41,467.79
,100.3,f_1W.7,0.38,467.82
,100.4,f_1W.7,0.34,467.86
,100.5,f_1W.7,0.3,467.89
,100.6,f_1W.7,0.28,467.92
,100.7,f_1W.7,0.25,467.94
,100.8,f_1W.7,0.21,467.96
,100.9,f_1W.7,0.21,467.98
,101,f_1W.7,0.18,468
,101.1,f_1W.7,0.17,468.02
,101.2,f_1W.7,0.14,468.03
,101.3,f_1W.7,0.14,468.05
,101.4,f_1W.7,0.12,468.06
,101.5,f_1W.7,0.11,468.07
,101.6,f_1W.7,0.09,468.08
,101.7,f_1W.7,0.09,468.09
,101.8,f_1W.7,0.08,468.09
,101.9,f_1W.7,0.07,468.1
,102,f_1W.7,0.06,468.11
,102.1,f_1W.7,0.06,468.11
,102.2,f_1W.7,0.05,468.12
,102.3,f_1W.7,0.05,468.12
,102.4,f_1W.7,0.04,468.13
,102.5,f_1W.7,0.04,468.13
,102.6,f_1W.7,0.03,468.13
,102.7,f_1W.7,0.03,468.14
,102.8,f_1W.7,0.03,468.14
,102.9,f_1W.7,0.03,468.14
,103,f_1W.7,0.02,468.15
,103.1,f_1W.7,0.02,468.15
,103.2,f_1W.7,0.02,468.15
,103.3,f_1W.7,0.02,468.15
,103.4,f_1W.7,0.01,468.15
,103.5,f_1W.7,0.01,468.15
,103.6,f_1W.7,0.01,468.16
,103.7,f_1W.7,0.01,468.16
,103.8,f_1W.7,0.01,468.16
,103.9,f_1W.7,0.01,468.16
,104,f_1W.7,0.01,468.16
,104.1,f_1W.7,0.01,468.16
,104.2,f_1W.7,0.01,468.16
,104.3,f_1W.7,0.01,468.16
,104.4,f_1W.7,0.01,468.16
,104.5,f_1W.7,0,468.16
,104.6,f_1W.7,0,468.16
,104.7,f_1W.7,0,468.16
,104.8,f_1W.7,0,468.16
,104.9,f_1W.7,0,468.16
,105,f_1W.7,0,468.16
,105.1,f_1W.7,0,468.16
,105.2,f_1W.7,0,468.16
,105.3,f_1W.7,0,468.16
,105.4,f_1W.7,0,468.17
,105.5,f_1W.7,0,468.17
,105.6,f_1W.7,0,468.17
,105.7,f_1W.7,0,468.17
,105.8,f_1W.7,0,468.17
,105.9,f_1W.7,0,468.17
,106,f_1W.7,0,468.17
,106.1,f_1W.7,0,468.17
,106.2,f_1W.7,0,468.17
,106.3,f_1W.7,0,468.17
,106.4,f_1W.7,0,468.17
,106.5,f_1W.7,0,468.17
,106.6,f_1W.7,0,468.17
,106.7,f_1W.7,0,468.17
,106.8,f_1W.7,0,468.17
,106.9,f_1W.7,0,468.17
,107,f_1W.7,0,468.17
,107.1,f_1W.7,0,468.17
,107.2,f_1W.7,0,468.17
,107.3,f_1W.7,0,468.17
,107.4,f_1W.7,0,468.17
,107.5,f_1W.7,0,468.17
,107.6,f_1W.7,0,468.17
,107.7,f_1W.7,0,468.17
,107.8,f_1W.7,0,468.17
,107.9,f_1W.7,0,468.17
,108,f_1W.7,0,468.17
,108.1,f_1W.7,0,468.17
,108.2,f_1W.7,0,468.17
,108.3,f_1W.7,0,468.17
,108.4,f_1W.7,0,468.17
,108.5,f_1W.7,0,468.17
,108.6,f_1W.7,0,468.17
,108.7,f_1W.7,0,468.17
,108.8,f_1W.7,0,468.17
,108.9,f_1W.7,0,468.17
,109,f_1W.7,0,468.17
,109.1,f_1W.7,0,468.17
,109.2,f_1W.7,0,468.17
,109.3,f_1W.7,0,468.17
,109.4,f_1W.7,0,468.17
,109.5,f_1W.7,0,468.17
,109.6,f_1W.7,0,468.17
,109.7,f_1W.7,0,468.17
,109.8,f_1W.7,0,468.17
,109.9,f_1W.7,0,468.17
,110,f_1W.7,0,468.17
,110.1,f_1W.7,0,468.17
,110.2,f_1W.7,0,468.17
,110.3,f_1W.7,0,468.17
,110.4,f_1W.7,0,468.17
,110.5,f_1W.7,0,468.17
,110.6,f_1W.7,0,468.17
,110.7,f_1W.7,0,468.17
,110.8,f_1W.7,0,468.17
,110.9,f_1W.7,0,468.17
,111,f_1W.7,0,468.17
,111.1,f_1W.7,0,468.17
,111.2,f_1W.7,0,468.17
,111.3,f_1W.7,0,468.17
,111.4,f_1W.7,0,468.17
,111.5,f_1W.7,0,468.17
,111.6,f_1W.7,0,468.17
,111.7,f_1W.7,0,468.17
,111.8,f_1W.7,0,468.17
,111.9,f_1W.7,0,468.17
,112,f_1W.7,0,468.17
,112.1,f_1W.7,0,468.17
,112.2,f_1W.7,0,468.17
,112.3,f_1W.7,0,468.17
,112.4,f_1W.7,0,468.17
,112.5,f_1W.7,0,468.17
,112.6,f_1W.7,0,468.17
,112.7,f_1W.7,0,468.17
,112.8,f_1W.7,0,468.17
,112.9,f_1W.7,0,468.17
,113,f_1W.7,0,468.17
,113.1,f_1W.7,0,468.17
,113.2,f_1W.7,0,468.17
,113.3,f_1W.7,0,468.17
,113.4,f_1W.7,0,468.17
,113.5,f_1W.7,0,468.17
,113.6,f_1W.7,0,468.17
,113.7,f_1W.7,0,468.17
,113.8,f_1W.7,0,468.17
,113.9,f_1W.7,0,468.17
,114,f_1W.7,0,468.17
,114.1,f_1W.7,0,468.17
,114.2,f_1W.7,0,468.17
,114.3,f_1W.7,0,468.17
,114.4,f_1W.7,0,468.17
,114.5,f_1W.7,0,468.17
,114.6,f_1W.7,0,468.17
,114.7,f_1W.7,0,468.17
,114.8,f_1W.7,0,468.17
,114.9,f_1W.7,0,468.17
,115,f_1W.7,0,468.17
,115.1,f_1W.7,0,468.17
,115.2,f_1W.7,0,468.17
,115.3,f_1W.7,0.02,468.17
,115.4,f_1W.7,0.09,468.18
,115.5,f_1W.7,0.17,468.2
,115.6,f_1W.7,0.29,468.22
,115.7,f_1W.7,0.45,468.27
,115.8,f_1W.7,0.58,468.33
,115.9,f_1W.7,0.75,468.4
,116,f_1W.7,0.87,468.49
,116.1,f_1W.7,1.03,468.59
,116.2,f_1W.7,1.25,468.72
,116.3,f_1W.7,1.37,468.86
,116.4,f_1W.7,1.54,469.01
,116.5,f_1W.7,1.77,469.19
,116.6,f_1W.7,1.83,469.37
,116.7,f_1W.7,2.02,469.57
,116.8,f_1W.7,2.22,469.79
,116.9,f_1W.7,2.32,470.03
,117,f_1W.7,2.52,470.28
,117.1,f_1W.7,2.73,470.55
,117.2,f_1W.7,2.87,470.84
,117.3,f_1W.7,3.01,471.14
,117.4,f_1W.7,3.18,471.46
,117.5,f_1W.7,3.39,471.8
,117.6,f_1W.7,3.53,472.15
,117.7,f_1W.7,3.71,472.52
,117.8,f_1W.7,3.92,472.91
,117.9,f_1W.7,4.17,473.33
,118,f_1W.7,4.4,473.77
,118.1,f_1W.7,4.64,474.23
,118.2,f_1W.7,4.77,474.71
,118.3,f_1W.7,4.95,475.2
,118.4,f_1W.7,5.16,475.72
,118.5,f_1W.7,5.31,476.25
,118.6,f_1W.7,5.45,476.8
,118.7,f_1W.7,5.69,477.37
,118.8,f_1W.7,5.92,477.96
,118.9,f_1W.7,6.11,478.57
,119,f_1W.7,6.35,479.2
,119.1,f_1W.7,6.49,479.85
,119.2,f_1W.7,6.64,480.52
,119.3,f_1W.7,6.79,481.2
,119.4,f_1W.7,7.03,481.9
,119.5,f_1W.7,7.24,482.62
,119.6,f_1W.7,7.39,483.36
,119.7,f_1W.7,7.57,484.12
,119.8,f_1W.7,7.76,484.9
,119.9,f_1W.7,7.96,485.69
,120,f_1W.7,8.15,486.51
,120.1,f_1W.7,8.39,487.34
,120.2,f_1W.7,8.64,488.21
,120.3,f_1W.7,8.84,489.09
,120.4,f_1W.7,9.01,489.99
,120.5,f_1W.7,9.26,490.92
,120.6,f_1W.7,9.4,491.86
,120.7,f_1W.7,9.54,492.81
,120.8,f_1W.7,9.74,493.79
,120.9,f_1W.7,9.87,494.77
,121,f_1W.7,10.02,495.78
,121.1,f_1W.7,10.25,496.8
,121.2,f_1W.7,10.44,497.85
,121.3,f_1W.7,10.66,498.91
,121.4,f_1W.7,10.8,499.99
,121.5,f_1W.7,10.95,501.09
,121.6,f_1W.7,11.12,502.2
,121.7,f_1W.7,11.36,503.33
,121.8,f_1W.7,11.52,504.49
,121.9,f_1W.7,11.68,505.65
,122,f_1W.7,11.9,506.85
,122.1,f_1W.7,12.03,508.05
,122.2,f_1W.7,12.24,509.27
,122.3,f_1W.7,12.48,510.52
,122.4,f_1W.7,12.68,511.79
,122.5,f_1W.7,12.91,513.08
,122.6,f_1W.7,13.07,514.39
,122.7,f_1W.7,13.2,515.71
,122.8,f_1W.7,13.37,517.04
,122.9,f_1W.7,13.55,518.4
,123,f_1W.7,13.71,519.77
,123.1,f_1W.7,13.93,521.16
,123.2,f_1W.7,14.17,522.58
,123.3,f_1W.7,14.4,524.02
,123.4,f_1W.7,14.55,525.47
,123.5,f_1W.7,14.72,526.95
,123.6,f_1W.7,14.89,528.43
,123.7,f_1W.7,15.05,529.94
,123.8,f_1W.7,15.2,531.46
,123.9,f_1W.7,15.41,533
,124,f_1W.7,15.61,534.56
,124.1,f_1W.7,15.8,536.14
,124.2,f_1W.7,15.99,537.74
,124.3,f_1W.7,16.23,539.36
,124.4,f_1W.7,16.37,541
,124.5,f_1W.7,16.61,542.66
,124.6,f_1W.7,16.81,544.34
,124.7,f_1W.7,17.03,546.04
,124.8,f_1W.7,17.18,547.76
,124.9,f_1W.7,17.43,549.51
,125,f_1W.7,17.63,551.27
,125.1,f_1W.7,17.79,553.05
,125.2,f_1W.7,17.94,554.84
,125.3,f_1W.7,18.16,556.66
,125.4,f_1W.7,18.37,558.5
,125.5,f_1W.7,18.57,560.35
,125.6,f_1W.7,18.71,562.22
,125.7,f_1W.7,18.9,564.11
,125.8,f_1W.7,19.08,566.02
,125.9,f_1W.7,19.15,567.94
,126,f_1W.7,19.24,569.86
,126.1,f_1W.7,19.18,571.78
,126.2,f_1W.7,19.33,573.71
,126.3,f_1W.7,19.32,575.64
,126.4,f_1W.7,19.21,577.56
,126.5,f_1W.7,19.23,579.49
,126.6,f_1W.7,19.28,581.42
,126.7,f_1W.7,19.3,583.35
,126.8,f_1W.7,19.26,585.27
,126.9,f_1W.7,19.32,587.2
,127,f_1W.7,19.3,589.13
,127.1,f_1W.7,19.26,591.06
,127.2,f_1W.7,19.23,592.98
,127.3,f_1W.7,19.37,594.92
,127.4,f_1W.7,19.3,596.85
,127.5,f_1W.7,19.32,598.78
,127.6,f_1W.7,19.35,600.72
,127.7,f_1W.7,19.26,602.64
,127.8,f_1W.7,19.3,604.57
,127.9,f_1W.7,19.34,606.51
,128,f_1W.7,19.37,608.45
,128.1,f_1W.7,19.41,610.39
,128.2,f_1W.7,19.41,612.33
,128.3,f_1W.7,19.48,614.28
,128.4,f_1W.7,19.48,616.22
,128.5,f_1W.7,19.4,618.16
,128.6,f_1W.7,19.39,620.1
,128.7,f_1W.7,19.38,622.04
,128.8,f_1W.7,19.52,623.99
,128.9,f_1W.7,19.45,625.94
,129,f_1W.7,19.47,627.89
,129.1,f_1W.7,19.53,629.84
,129.2,f_1W.7,19.41,631.78
,129.3,f_1W.7,19.49,633.73
,129.4,f_1W.7,19.44,635.67
,129.5,f_1W.7,19.51,637.62
,129.6,f_1W.7,19.38,639.56
,129.7,f_1W.7,19.37,641.5
,129.8,f_1W.7,19.43,643.44
,129.9,f_1W.7,19.53,645.4
,130,f_1W.7,19.57,647.35
,130.1,f_1W.7,19.51,649.3
,130.2,f_1W.7,19.61,651.27
,130.3,f_1W.7,19.54,653.22
,130.4,f_1W.7,19.48,655.17
,130.5,f_1W.7,19.51,657.12
,130.6,f_1W.7,19.61,659.08
,130.7,f_1W.7,19.5,661.03
,130.8,f_1W.7,19.6,662.99
,130.9,f_1W.7,19.65,664.96
,131,f_1W.7,19.53,666.91
,131.1,f_1W.7,19.54,668.86
,131.2,f_1W.7,19.65,670.83
,131.3,f_1W.7,19.64,672.79
,131.4,f_1W.7,19.59,674.75
,131.5,f_1W.7,19.62,676.71
,131.6,f_1W.7,19.66,678.68
,131.7,f_1W.7,19.52,680.63
,131.8,f_1W.7,19.52,682.58
,131.9,f_1W.7,19.55,684.54
,132,f_1W.7,19.74,686.51
,132.1,f_1W.7,19.55,688.47
,132.2,f_1W.7,19.58,690.42
,132.3,f_1W.7,19.69,692.39
,132.4,f_1W.7,19.55,694.35
,132.5,f_1W.7,19.66,696.31
,132.6,f_1W.7,19.62,698.28
,132.7,f_1W.7,19.58,700.23
,132.8,f_1W.7,19.65,702.2
,132.9,f_1W.7,19.73,704.17
,133,f_1W.7,19.71,706.14
,133.1,f_1W.7,19.57,708.1
,133.2,f_1W.7,19.76,710.08
,133.3,f_1W.7,19.66,712.04
,133.4,f_1W.7,19.66,714.01
,133.5,f_1W.7,19.69,715.98
,133.6,f_1W.7,19.7,717.95
,133.7,f_1W.7,19.7,719.92
,133.8,f_1W.7,19.72,721.89
,133.9,f_1W.7,19.69,723.86
,134,f_1W.7,19.72,725.83
,134.1,f_1W.7,19.7,727.8
,134.2,f_1W.7,19.69,729.77
,134.3,f_1W.7,19.7,731.74
,134.4,f_1W.7,19.75,733.72
,134.5,f_1W.7,19.72,735.69
,134.6,f_1W.7,19.61,737.65
,134.7,f_1W.7,19.67,739.61
,134.8,f_1W.7,19.68,741.58
,134.9,f_1W.7,19.79,743.56
,135,f_1W.7,19.68,745.53
,135.1,f_1W.7,19.78,747.51
,135.2,f_1W.7,19.75,749.48
,135.3,f_1W.7,19.84,751.47
,135.4,f_1W.7,19.83,753.45
,135.5,f_1W.7,19.65,755.41
,135.6,f_1W.7,19.67,757.38
,135.7,f_1W.7,19.74,759.36
,135.8,f_1W.7,19.76,761.33
,135.9,f_1W.7,19.7,763.3
,136,f_1W.7,19.68,765.27
,136.1,f_1W.7,19.72,767.24
,136.2,f_1W.7,19.77,769.22
,136.3,f_1W.7,19.8,771.2
,136.4,f_1W.7,19.8,773.18
,136.5,f_1W.7,19.66,775.15
,136.6,f_1W.7,19.67,777.11
,136.7,f_1W.7,19.72,779.09
,136.8,f_1W.7,19.73,781.06
,136.9,f_1W.7,19.71,783.03
,137,f_1W.7,19.8,785.01
,137.1,f_1W.7,19.8,786.99
,137.2,f_1W.7,19.71,788.96
,137.3,f_1W.7,19.78,790.94
,137.4,f_1W.7,19.72,792.91
,137.5,f_1W.7,19.85,794.9
,137.6,f_1W.7,19.69,796.86
,137.7,f_1W.7,19.8,798.84
,137.8,f_1W.7,19.72,800.82
,137.9,f_1W.7,19.82,802.8
,138,f_1W.7,19.86,804.79
,138.1,f_1W.7,19.73,806.76
,138.2,f_1W.7,19.82,808.74
,138.3,f_1W.7,19.74,810.71
,138.4,f_1W.7,19.86,812.7
,138.5,f_1W.7,19.86,814.69
,138.6,f_1W.7,19.82,816.67
,138.7,f_1W.7,19.84,818.65
,138.8,f_1W.7,19.83,820.63
,138.9,f_1W.7,19.75,822.61
,139,f_1W.7,19.82,824.59
,139.1,f_1W.7,19.86,826.58
,139.2,f_1W.7,19.7,828.55
,139.3,f_1W.7,19.87,830.54
,139.4,f_1W.7,19.69,832.51
,139.5,f_1W.7,19.79,834.48
,139.6,f_1W.7,19.86,836.47
,139.7,f_1W.7,19.85,838.46
,139.8,f_1W.7,19.77,840.43
,139.9,f_1W.7,19.74,842.41
,140,f_1W.7,19.78,844.38
,140.1,f_1W.7,19.72,846.36
,140.2,f_1W.7,19.84,848.34
,140.3,f_1W.7,19.77,850.32
,140.4,f_1W.7,19.87,852.3
,140.5,f_1W.7,19.81,854.28
,140.6,f_1W.7,19.79,856.26
,140.7,f_1W.7,19.86,858.25
,140.8,f_1W.7,19.86,860.24
,140.9,f_1W.7,19.81,862.22
,141,f_1W.7,19.87,864.2
,141.1,f_1W.7,19.8,866.18
,141.2,f_1W.7,19.8,868.16
,141.3,f_1W.7,19.87,870.15
,141.4,f_1W.7,19.78,872.13
,141.5,f_1W.7,19.78,874.11
,141.6,f_1W.7,19.82,876.09
,141.7,f_1W.7,19.85,878.07
,141.8,f_1W.7,19.76,880.05
,141.9,f_1W.7,19.93,882.04
,142,f_1W.7,19.86,884.03
,142.1,f_1W.7,19.79,886.01
,142.2,f_1W.7,19.93,888
,142.3,f_1W.7,19.79,889.98
,142.4,f_1W.7,19.86,891.96
,142.5,f_1W.7,19.78,893.94
,142.6,f_1W.7,19.85,895.93
,142.7,f_1W.7,19.93,897.92
,142.8,f_1W.7,19.81,899.9
,142.9,f_1W.7,19.84,901.88
,143,f_1W.7,19.89,903.87
,143.1,f_1W.7,19.78,905.85
,143.2,f_1W.7,19.79,907.83
,143.3,f_1W.7,19.87,909.82
,143.4,f_1W.7,19.87,911.8
,143.5,f_1W.7,19.79,913.78
,143.6,f_1W.7,19.85,915.77
,143.7,f_1W.7,19.84,917.75
,143.8,f_1W.7,19.81,919.73
,143.9,f_1W.7,19.87,921.72
