type,time,id,speed,relative_position
,189.7,f_1W.13,0,488.4
,189.8,f_1W.13,0,488.4
,189.9,f_1W.13,0,488.4
,190,f_1W.13,0,488.4
,190.1,f_1W.13,0,488.4
,190.2,f_1W.13,0,488.4
,190.3,f_1W.13,0,488.4
,190.4,f_1W.13,0,488.4
,190.5,f_1W.13,0,488.4
,190.6,f_1W.13,0,488.4
,190.7,f_1W.13,0,488.4
,190.8,f_1W.13,0,488.4
,190.9,f_1W.13,0,488.4
,191,f_1W.13,0,488.4
,191.1,f_1W.13,0,488.4
,191.2,f_1W.13,0,488.4
,191.3,f_1W.13,0,488.4
,191.4,f_1W.13,0,488.4
,191.5,f_1W.13,0,488.4
,191.6,f_1W.13,0,488.4
,191.7,f_1W.13,0,488.4
,191.8,f_1W.13,0,488.4
,191.9,f_1W.13,0,488.4
,192,f_1W.13,0,488.4
,192.1,f_1W.13,0,488.4
,192.2,f_1W.13,0,488.4
,192.3,f_1W.13,0,488.4
,192.4,f_1W.13,0,488.4
,192.5,f_1W.13,0,488.4
,192.6,f_1W.13,0,488.4
,192.7,f_1W.13,0,488.4
,192.8,f_1W.13,0,488.4
,192.9,f_1W.13,0,488.4
,193,f_1W.13,0,488.4
,193.1,f_1W.13,0,488.4
,193.2,f_1W.13,0,488.4
,193.3,f_1W.13,0,488.4
,193.4,f_1W.13,0,488.4
,193.5,f_1W.13,0,488.4
,193.6,f_1W.13,0,488.4
,193.7,f_1W.13,0,488.4
,193.8,f_1W.13,0,488.4
,193.9,f_1W.13,0,488.4
,194,f_1W.13,0,488.4
,194.1,f_1W.13,0,488.4
,194.2,f_1W.13,0,488.4
,194.3,f_1W.13,0,488.4
,194.4,f_1W.13,0,488.4
,194.5,f_1W.13,0,488.4
,194.6,f_1W.13,0,488.4
,194.7,f_1W.13,0,488.4
,194.8,f_1W.13,0,488.4
,194.9,f_1W.13,0,488.4
,195,f_1W.13,0,488.4
,195.1,f_1W.13,0,488.4
,195.2,f_1W.13,0,488.4
,195.3,f_1W.13,0,488.4
,195.4,f_1W.13,0,488.4
,195.5,f_1W.13,0,488.4
,195.6,f_1W.13,0,488.4
,195.7,f_1W.13,0,488.4
,195.8,f_1W.13,0,488.4
,195.9,f_1W.13,0,488.4
,196,f_1W.13,0,488.4
,196.1,f_1W.13,0,488.4
,196.2,f_1W.13,0,488.4
,196.3,f_1W.13,0,488.4
,196.4,f_1W.13,0,488.4
,196.5,f_1W.13,0,488.4
,196.6,f_1W.13,0,488.4
,196.7,f_1W.13,0,488.4
,196.8,f_1W.13,0,488.4
,196.9,f_1W.13,0,488.4
,197,f_1W.13,0,488.4
,197.1,f_1W.13,0,488.4
,197.2,f_1W.13,0,488.4
,197.3,f_1W.13,0,488.4
,197.4,f_1W.13,0,488.4
,197.5,f_1W.13,0,488.4
,197.6,f_1W.13,0,488.4
,197.7,f_1W.13,0,488.4
,197.8,f_1W.13,0,488.4
,197.9,f_1W.13,0,488.4
,198,f_1W.13,0,488.4
,198.1,f_1W.13,0,488.4
,198.2,f_1W.13,0,488.4
,198.3,f_1W.13,0,488.4
,198.4,f_1W.13,0,488.4
,198.5,f_1W.13,0,488.4
,198.6,f_1W.13,0,488.4
,198.7,f_1W.13,0,488.4
,198.8,f_1W.13,0,488.4
,198.9,f_1W.13,0,488.4
,199,f_1W.13,0,488.4
,199.1,f_1W.13,0,488.4
,199.2,f_1W.13,0,488.4
,199.3,f_1W.13,0,488.4
,199.4,f_1W.13,0,488.4
,199.5,f_1W.13,0,488.4
,199.6,f_1W.13,0,488.4
,199.7,f_1W.13,0,488.4
,199.8,f_1W.13,0,488.4
,199.9,f_1W.13,0,488.4
,112.5,f_1W.13,5,0
,112.6,f_1W.13,5.23,0.52
,112.7,f_1W.13,5.47,1.07
,112.8,f_1W.13,5.69,1.64
,112.9,f_1W.13,5.82,2.22
,113,f_1W.13,6.06,2.83
,113.1,f_1W.13,6.23,3.45
,113.2,f_1W.13,6.43,4.09
,113.3,f_1W.13,6.63,4.76
,113.4,f_1W.13,6.79,5.44
,113.5,f_1W.13,7.03,6.14
,113.6,f_1W.13,7.21,6.86
,113.7,f_1W.13,7.35,7.59
,113.8,f_1W.13,7.5,8.34
,113.9,f_1W.13,7.73,9.12
,114,f_1W.13,7.89,9.91
,114.1,f_1W.13,8.12,10.72
,114.2,f_1W.13,8.3,11.55
,114.3,f_1W.13,8.49,12.4
,114.4,f_1W.13,8.72,13.27
,114.5,f_1W.13,8.96,14.16
,114.6,f_1W.13,9.11,15.08
,114.7,f_1W.13,9.3,16
,114.8,f_1W.13,9.46,16.95
,114.9,f_1W.13,9.65,17.92
,115,f_1W.13,9.89,18.91
,115.1,f_1W.13,10.08,19.91
,115.2,f_1W.13,10.24,20.94
,115.3,f_1W.13,10.43,21.98
,115.4,f_1W.13,10.56,23.04
,115.5,f_1W.13,10.74,24.11
,115.6,f_1W.13,10.89,25.2
,115.7,f_1W.13,11.08,26.31
,115.8,f_1W.13,11.21,27.43
,115.9,f_1W.13,11.39,28.57
,116,f_1W.13,11.55,29.72
,116.1,f_1W.13,11.68,30.89
,116.2,f_1W.13,11.81,32.07
,116.3,f_1W.13,12.03,33.28
,116.4,f_1W.13,12.23,34.5
,116.5,f_1W.13,12.44,35.74
,116.6,f_1W.13,12.63,37.01
,116.7,f_1W.13,12.88,38.29
,116.8,f_1W.13,13.04,39.6
,116.9,f_1W.13,13.21,40.92
,117,f_1W.13,13.38,42.26
,117.1,f_1W.13,13.63,43.62
,117.2,f_1W.13,13.83,45
,117.3,f_1W.13,14.07,46.41
,117.4,f_1W.13,14.24,47.83
,117.5,f_1W.13,14.49,49.28
,117.6,f_1W.13,14.72,50.75
,117.7,f_1W.13,14.96,52.25
,117.8,f_1W.13,15.15,53.77
,117.9,f_1W.13,15.3,55.3
,118,f_1W.13,15.31,56.83
,118.1,f_1W.13,15.41,58.37
,118.2,f_1W.13,15.37,59.9
,118.3,f_1W.13,15.31,61.44
,118.4,f_1W.13,15.23,62.96
,118.5,f_1W.13,15.16,64.47
,118.6,f_1W.13,15.19,65.99
,118.7,f_1W.13,15.23,67.52
,118.8,f_1W.13,15.04,69.02
,118.9,f_1W.13,15.11,70.53
,119,f_1W.13,14.99,72.03
,119.1,f_1W.13,15.08,73.54
,119.2,f_1W.13,14.95,75.03
,119.3,f_1W.13,14.95,76.53
,119.4,f_1W.13,14.98,78.03
,119.5,f_1W.13,15.03,79.53
,119.6,f_1W.13,14.87,81.02
,119.7,f_1W.13,14.97,82.51
,119.8,f_1W.13,14.94,84.01
,119.9,f_1W.13,14.8,85.49
,120,f_1W.13,14.82,86.97
,120.1,f_1W.13,14.88,88.46
,120.2,f_1W.13,14.89,89.94
,120.3,f_1W.13,14.71,91.42
,120.4,f_1W.13,14.86,92.9
,120.5,f_1W.13,14.74,94.38
,120.6,f_1W.13,14.76,95.85
,120.7,f_1W.13,14.77,97.33
,120.8,f_1W.13,14.78,98.8
,120.9,f_1W.13,14.65,100.27
,121,f_1W.13,14.74,101.74
,121.1,f_1W.13,14.76,103.22
,121.2,f_1W.13,14.67,104.69
,121.3,f_1W.13,14.57,106.14
,121.4,f_1W.13,14.58,107.6
,121.5,f_1W.13,14.65,109.07
,121.6,f_1W.13,14.5,110.52
,121.7,f_1W.13,14.5,111.97
,121.8,f_1W.13,14.59,113.43
,121.9,f_1W.13,14.57,114.88
,122,f_1W.13,14.6,116.34
,122.1,f_1W.13,14.59,117.8
,122.2,f_1W.13,14.45,119.25
,122.3,f_1W.13,14.48,120.7
,122.4,f_1W.13,14.52,122.15
,122.5,f_1W.13,14.46,123.59
,122.6,f_1W.13,14.44,125.04
,122.7,f_1W.13,14.39,126.48
,122.8,f_1W.13,14.51,127.93
,122.9,f_1W.13,14.32,129.36
,123,f_1W.13,14.36,130.8
,123.1,f_1W.13,14.32,132.23
,123.2,f_1W.13,14.36,133.66
,123.3,f_1W.13,14.35,135.1
,123.4,f_1W.13,14.36,136.54
,123.5,f_1W.13,14.28,137.96
,123.6,f_1W.13,14.41,139.4
,123.7,f_1W.13,14.31,140.84
,123.8,f_1W.13,14.26,142.26
,123.9,f_1W.13,14.29,143.69
,124,f_1W.13,14.31,145.12
,124.1,f_1W.13,14.37,146.56
,124.2,f_1W.13,14.24,147.98
,124.3,f_1W.13,14.28,149.41
,124.4,f_1W.13,14.33,150.84
,124.5,f_1W.13,14.26,152.27
,124.6,f_1W.13,14.25,153.7
,124.7,f_1W.13,14.27,155.12
,124.8,f_1W.13,14.13,156.53
,124.9,f_1W.13,14.24,157.96
,125,f_1W.13,14.29,159.39
,125.1,f_1W.13,14.12,160.8
,125.2,f_1W.13,14.22,162.22
,125.3,f_1W.13,14.18,163.64
,125.4,f_1W.13,14.14,165.05
,125.5,f_1W.13,14.06,166.46
,125.6,f_1W.13,14.17,167.88
,125.7,f_1W.13,14.18,169.29
,125.8,f_1W.13,14.17,170.71
,125.9,f_1W.13,14.13,172.12
,126,f_1W.13,14.13,173.54
,126.1,f_1W.13,14.14,174.95
,126.2,f_1W.13,14.22,176.37
,126.3,f_1W.13,14.16,177.79
,126.4,f_1W.13,13.98,179.19
,126.5,f_1W.13,14.15,180.6
,126.6,f_1W.13,14.02,182.01
,126.7,f_1W.13,13.98,183.4
,126.8,f_1W.13,14.12,184.82
,126.9,f_1W.13,14.09,186.23
,127,f_1W.13,14.05,187.63
,127.1,f_1W.13,14.04,189.03
,127.2,f_1W.13,14.1,190.44
,127.3,f_1W.13,14.11,191.86
,127.4,f_1W.13,14.03,193.26
,127.5,f_1W.13,14.02,194.66
,127.6,f_1W.13,13.97,196.06
,127.7,f_1W.13,13.99,197.46
,127.8,f_1W.13,14.02,198.86
,127.9,f_1W.13,13.97,200.26
,128,f_1W.13,14.02,201.66
,128.1,f_1W.13,14.06,203.06
,128.2,f_1W.13,14.06,204.47
,128.3,f_1W.13,14.06,205.87
,128.4,f_1W.13,13.95,207.27
,128.5,f_1W.13,13.99,208.67
,128.6,f_1W.13,14.02,210.07
,128.7,f_1W.13,13.93,211.46
,128.8,f_1W.13,13.91,212.85
,128.9,f_1W.13,14.05,214.26
,129,f_1W.13,14.01,215.66
,129.1,f_1W.13,13.94,217.05
,129.2,f_1W.13,13.9,218.44
,129.3,f_1W.13,13.93,219.84
,129.4,f_1W.13,14.01,221.24
,129.5,f_1W.13,14.01,222.64
,129.6,f_1W.13,13.97,224.04
,129.7,f_1W.13,13.86,225.42
,129.8,f_1W.13,14.01,226.82
,129.9,f_1W.13,14.04,228.23
,130,f_1W.13,14.04,229.63
,130.1,f_1W.13,13.89,231.02
,130.2,f_1W.13,13.93,232.41
,130.3,f_1W.13,13.92,233.8
,130.4,f_1W.13,13.9,235.19
,130.5,f_1W.13,13.86,236.58
,130.6,f_1W.13,13.99,237.98
,130.7,f_1W.13,13.89,239.37
,130.8,f_1W.13,13.85,240.75
,130.9,f_1W.13,13.87,242.14
,131,f_1W.13,13.95,243.54
,131.1,f_1W.13,13.89,244.92
,131.2,f_1W.13,13.93,246.32
,131.3,f_1W.13,13.92,247.71
,131.4,f_1W.13,13.93,249.1
,131.5,f_1W.13,13.95,250.5
,131.6,f_1W.13,13.91,251.89
,131.7,f_1W.13,13.83,253.27
,131.8,f_1W.13,13.89,254.66
,131.9,f_1W.13,13.83,256.04
,132,f_1W.13,13.88,257.43
,132.1,f_1W.13,13.97,258.83
,132.2,f_1W.13,13.91,260.22
,132.3,f_1W.13,13.88,261.61
,132.4,f_1W.13,13.92,263
,132.5,f_1W.13,13.93,264.39
,132.6,f_1W.13,13.9,265.78
,132.7,f_1W.13,13.9,267.17
,132.8,f_1W.13,13.87,268.56
,132.9,f_1W.13,13.85,269.94
,133,f_1W.13,13.92,271.34
,133.1,f_1W.13,13.99,272.74
,133.2,f_1W.13,13.9,274.13
,133.3,f_1W.13,13.91,275.52
,133.4,f_1W.13,13.88,276.91
,133.5,f_1W.13,13.9,278.3
,133.6,f_1W.13,13.97,279.69
,133.7,f_1W.13,13.88,281.08
,133.8,f_1W.13,13.9,282.47
,133.9,f_1W.13,13.87,283.86
,134,f_1W.13,13.88,285.25
,134.1,f_1W.13,13.89,286.63
,134.2,f_1W.13,13.84,288.02
,134.3,f_1W.13,13.98,289.42
,134.4,f_1W.13,13.85,290.8
,134.5,f_1W.13,13.84,292.18
,134.6,f_1W.13,13.9,293.57
,134.7,f_1W.13,13.83,294.96
,134.8,f_1W.13,13.84,296.34
,134.9,f_1W.13,13.88,297.73
,135,f_1W.13,13.97,299.13
,135.1,f_1W.13,13.86,300.51
,135.2,f_1W.13,13.82,301.9
,135.3,f_1W.13,13.91,303.29
,135.4,f_1W.13,13.83,304.67
,135.5,f_1W.13,13.87,306.06
,135.6,f_1W.13,13.8,307.44
,135.7,f_1W.13,13.93,308.83
,135.8,f_1W.13,13.87,310.22
,135.9,f_1W.13,13.85,311.6
,136,f_1W.13,13.82,312.98
,136.1,f_1W.13,13.86,314.37
,136.2,f_1W.13,13.84,315.75
,136.3,f_1W.13,13.86,317.14
,136.4,f_1W.13,13.82,318.52
,136.5,f_1W.13,13.83,319.9
,136.6,f_1W.13,13.77,321.28
,136.7,f_1W.13,13.9,322.67
,136.8,f_1W.13,13.87,324.06
,136.9,f_1W.13,13.84,325.44
,137,f_1W.13,13.83,326.83
,137.1,f_1W.13,13.92,328.22
,137.2,f_1W.13,13.91,329.61
,137.3,f_1W.13,13.76,330.98
,137.4,f_1W.13,13.86,332.37
,137.5,f_1W.13,13.88,333.76
,137.6,f_1W.13,13.85,335.14
,137.7,f_1W.13,13.81,336.52
,137.8,f_1W.13,13.78,337.9
,137.9,f_1W.13,13.79,339.28
,138,f_1W.13,13.87,340.67
,138.1,f_1W.13,13.86,342.05
,138.2,f_1W.13,13.82,343.44
,138.3,f_1W.13,13.82,344.82
,138.4,f_1W.13,13.88,346.21
,138.5,f_1W.13,13.83,347.59
,138.6,f_1W.13,13.9,348.98
,138.7,f_1W.13,13.92,350.37
,138.8,f_1W.13,13.83,351.75
,138.9,f_1W.13,13.87,353.14
,139,f_1W.13,13.86,354.53
,139.1,f_1W.13,13.86,355.91
,139.2,f_1W.13,13.79,357.29
,139.3,f_1W.13,13.89,358.68
,139.4,f_1W.13,13.78,360.06
,139.5,f_1W.13,13.96,361.46
,139.6,f_1W.13,13.75,362.83
,139.7,f_1W.13,13.75,364.21
,139.8,f_1W.13,13.76,365.58
,139.9,f_1W.13,13.89,366.97
,140,f_1W.13,13.75,368.35
,140.1,f_1W.13,13.83,369.73
,140.2,f_1W.13,13.9,371.12
,140.3,f_1W.13,13.78,372.5
,140.4,f_1W.13,13.81,373.88
,140.5,f_1W.13,13.75,375.25
,140.6,f_1W.13,13.87,376.64
,140.7,f_1W.13,13.87,378.03
,140.8,f_1W.13,13.81,379.41
,140.9,f_1W.13,13.86,380.79
,141,f_1W.13,13.84,382.18
,141.1,f_1W.13,13.78,383.56
,141.2,f_1W.13,13.8,384.94
,141.3,f_1W.13,13.84,386.32
,141.4,f_1W.13,13.83,387.7
,141.5,f_1W.13,13.85,389.09
,141.6,f_1W.13,13.72,390.46
,141.7,f_1W.13,13.83,391.84
,141.8,f_1W.13,13.95,393.24
,141.9,f_1W.13,13.86,394.62
,142,f_1W.13,13.89,396.01
,142.1,f_1W.13,13.83,397.4
,142.2,f_1W.13,13.83,398.78
,142.3,f_1W.13,13.85,400.16
,142.4,f_1W.13,13.77,401.54
,142.5,f_1W.13,13.9,402.93
,142.6,f_1W.13,13.9,404.32
,142.7,f_1W.13,13.74,405.7
,142.8,f_1W.13,13.87,407.08
,142.9,f_1W.13,13.88,408.47
,143,f_1W.13,13.83,409.85
,143.1,f_1W.13,13.83,411.24
,143.2,f_1W.13,13.84,412.62
,143.3,f_1W.13,13.81,414
,143.4,f_1W.13,13.73,415.37
,143.5,f_1W.13,13.87,416.76
,143.6,f_1W.13,13.79,418.14
,143.7,f_1W.13,13.89,419.53
,143.8,f_1W.13,13.78,420.91
,143.9,f_1W.13,13.85,422.29
,144,f_1W.13,13.92,423.69
,144.1,f_1W.13,13.79,425.06
,144.2,f_1W.13,13.94,426.46
,144.3,f_1W.13,13.85,427.84
,144.4,f_1W.13,13.77,429.22
,144.5,f_1W.13,13.77,430.6
,144.6,f_1W.13,13.83,431.98
,144.7,f_1W.13,13.88,433.37
,144.8,f_1W.13,13.87,434.76
,144.9,f_1W.13,13.83,436.14
,145,f_1W.13,13.84,437.52
,145.1,f_1W.13,13.83,438.91
,145.2,f_1W.13,13.88,440.3
,145.3,f_1W.13,13.92,441.69
,145.4,f_1W.13,13.92,443.08
,145.5,f_1W.13,13.84,444.46
,145.6,f_1W.13,13.81,445.84
,145.7,f_1W.13,13.86,447.23
,145.8,f_1W.13,13.74,448.61
,145.9,f_1W.13,13.75,449.98
,146,f_1W.13,13.85,451.37
,146.1,f_1W.13,13.8,452.75
,146.2,f_1W.13,13.78,454.12
,146.3,f_1W.13,13.9,455.51
,146.4,f_1W.13,13.81,456.9
,146.5,f_1W.13,13.87,458.28
,146.6,f_1W.13,13.77,459.66
,146.7,f_1W.13,13.78,461.04
,146.8,f_1W.13,13.83,462.42
,146.9,f_1W.13,13.53,463.77
,147,f_1W.13,13.04,465.08
,147.1,f_1W.13,12.14,466.29
,147.2,f_1W.13,11.37,467.43
,147.3,f_1W.13,11.07,468.53
,147.4,f_1W.13,10.77,469.61
,147.5,f_1W.13,10.47,470.66
,147.6,f_1W.13,10.17,471.67
,147.7,f_1W.13,9.87,472.66
,147.8,f_1W.13,9.57,473.62
,147.9,f_1W.13,9.27,474.54
,148,f_1W.13,8.97,475.44
,148.1,f_1W.13,8.67,476.31
,148.2,f_1W.13,8.37,477.14
,148.3,f_1W.13,8.07,477.95
,148.4,f_1W.13,7.77,478.73
,148.5,f_1W.13,7.47,479.48
,148.6,f_1W.13,7.17,480.19
,148.7,f_1W.13,6.87,480.88
,148.8,f_1W.13,6.57,481.54
,148.9,f_1W.13,6.27,482.16
,149,f_1W.13,5.97,482.76
,149.1,f_1W.13,5.67,483.33
,149.2,f_1W.13,5.37,483.86
,149.3,f_1W.13,5.07,484.37
,149.4,f_1W.13,4.77,484.85
,149.5,f_1W.13,4.47,485.29
,149.6,f_1W.13,4.17,485.71
,149.7,f_1W.13,3.87,486.1
,149.8,f_1W.13,3.57,486.45
,149.9,f_1W.13,3.27,486.78
,150,f_1W.13,2.97,487.08
,150.1,f_1W.13,2.67,487.34
,150.2,f_1W.13,2.37,487.58
,150.3,f_1W.13,2.07,487.79
,150.4,f_1W.13,1.77,487.96
,150.5,f_1W.13,1.47,488.11
,150.6,f_1W.13,1.17,488.23
,150.7,f_1W.13,0.87,488.31
,150.8,f_1W.13,0.57,488.37
,150.9,f_1W.13,0.27,488.4
,151,f_1W.13,0,488.4
,151.1,f_1W.13,0,488.4
,151.2,f_1W.13,0,488.4
,151.3,f_1W.13,0,488.4
,151.4,f_1W.13,0,488.4
,151.5,f_1W.13,0,488.4
,151.6,f_1W.13,0,488.4
,151.7,f_1W.13,0,488.4
,151.8,f_1W.13,0,488.4
,151.9,f_1W.13,0,488.4
,152,f_1W.13,0,488.4
,152.1,f_1W.13,0,488.4
,152.2,f_1W.13,0,488.4
,152.3,f_1W.13,0,488.4
,152.4,f_1W.13,0,488.4
,152.5,f_1W.13,0,488.4
,152.6,f_1W.13,0,488.4
,152.7,f_1W.13,0,488.4
,152.8,f_1W.13,0,488.4
,152.9,f_1W.13,0,488.4
,153,f_1W.13,0,488.4
,153.1,f_1W.13,0,488.4
,153.2,f_1W.13,0,488.4
,153.3,f_1W.13,0,488.4
,153.4,f_1W.13,0,488.4
,153.5,f_1W.13,0,488.4
,153.6,f_1W.13,0,488.4
,153.7,f_1W.13,0,488.4
,153.8,f_1W.13,0,488.4
,153.9,f_1W.13,0,488.4
,154,f_1W.13,0,488.4
,154.1,f_1W.13,0,488.4
,154.2,f_1W.13,0,488.4
,154.3,f_1W.13,0,488.4
,154.4,f_1W.13,0,488.4
,154.5,f_1W.13,0,488.4
,154.6,f_1W.13,0,488.4
,154.7,f_1W.13,0,488.4
,154.8,f_1W.13,0,488.4
,154.9,f_1W.13,0,488.4
,155,f_1W.13,0,488.4
,155.1,f_1W.13,0,488.4
,155.2,f_1W.13,0,488.4
,155.3,f_1W.13,0,488.4
,155.4,f_1W.13,0,488.4
,155.5,f_1W.13,0,488.4
,155.6,f_1W.13,0,488.4
,155.7,f_1W.13,0,488.4
,155.8,f_1W.13,0,488.4
,155.9,f_1W.13,0,488.4
,156,f_1W.13,0,488.4
,156.1,f_1W.13,0,488.4
,156.2,f_1W.13,0,488.4
,156.3,f_1W.13,0,488.4
,156.4,f_1W.13,0,488.4
,156.5,f_1W.13,0,488.4
,156.6,f_1W.13,0,488.4
,156.7,f_1W.13,0,488.4
,156.8,f_1W.13,0,488.4
,156.9,f_1W.13,0,488.4
,157,f_1W.13,0,488.4
,157.1,f_1W.13,0,488.4
,157.2,f_1W.13,0,488.4
,157.3,f_1W.13,0,488.4
,157.4,f_1W.13,0,488.4
,157.5,f_1W.13,0,488.4
,157.6,f_1W.13,0,488.4
,157.7,f_1W.13,0,488.4
,157.8,f_1W.13,0,488.4
,157.9,f_1W.13,0,488.4
,158,f_1W.13,0,488.4
,158.1,f_1W.13,0,488.4
,158.2,f_1W.13,0,488.4
,158.3,f_1W.13,0,488.4
,158.4,f_1W.13,0,488.4
,158.5,f_1W.13,0,488.4
,158.6,f_1W.13,0,488.4
,158.7,f_1W.13,0,488.4
,158.8,f_1W.13,0,488.4
,158.9,f_1W.13,0,488.4
,159,f_1W.13,0,488.4
,159.1,f_1W.13,0,488.4
,159.2,f_1W.13,0,488.4
,159.3,f_1W.13,0,488.4
,159.4,f_1W.13,0,488.4
,159.5,f_1W.13,0,488.4
,159.6,f_1W.13,0,488.4
,159.7,f_1W.13,0,488.4
,159.8,f_1W.13,0,488.4
,159.9,f_1W.13,0,488.4
,160,f_1W.13,0,488.4
,160.1,f_1W.13,0,488.4
,160.2,f_1W.13,0,488.4
,160.3,f_1W.13,0,488.4
,160.4,f_1W.13,0,488.4
,160.5,f_1W.13,0,488.4
,160.6,f_1W.13,0,488.4
,160.7,f_1W.13,0,488.4
,160.8,f_1W.13,0,488.4
,160.9,f_1W.13,0,488.4
,161,f_1W.13,0,488.4
,161.1,f_1W.13,0,488.4
,161.2,f_1W.13,0,488.4
,161.3,f_1W.13,0,488.4
,161.4,f_1W.13,0,488.4
,161.5,f_1W.13,0,488.4
,161.6,f_1W.13,0,488.4
,161.7,f_1W.13,0,488.4
,161.8,f_1W.13,0,488.4
,161.9,f_1W.13,0,488.4
,162,f_1W.13,0,488.4
,162.1,f_1W.13,0,488.4
,162.2,f_1W.13,0,488.4
,162.3,f_1W.13,0,488.4
,162.4,f_1W.13,0,488.4
,162.5,f_1W.13,0,488.4
,162.6,f_1W.13,0,488.4
,162.7,f_1W.13,0,488.4
,162.8,f_1W.13,0,488.4
,162.9,f_1W.13,0,488.4
,163,f_1W.13,0,488.4
,163.1,f_1W.13,0,488.4
,163.2,f_1W.13,0,488.4
,163.3,f_1W.13,0,488.4
,163.4,f_1W.13,0,488.4
,163.5,f_1W.13,0,488.4
,163.6,f_1W.13,0,488.4
,163.7,f_1W.13,0,488.4
,163.8,f_1W.13,0,488.4
,163.9,f_1W.13,0,488.4
,164,f_1W.13,0,488.4
,164.1,f_1W.13,0,488.4
,164.2,f_1W.13,0,488.4
,164.3,f_1W.13,0,488.4
,164.4,f_1W.13,0,488.4
,164.5,f_1W.13,0,488.4
,164.6,f_1W.13,0,488.4
,164.7,f_1W.13,0,488.4
,164.8,f_1W.13,0,488.4
,164.9,f_1W.13,0,488.4
,165,f_1W.13,0,488.4
,165.1,f_1W.13,0,488.4
,165.2,f_1W.13,0,488.4
,165.3,f_1W.13,0,488.4
,165.4,f_1W.13,0,488.4
,165.5,f_1W.13,0,488.4
,165.6,f_1W.13,0,488.4
,165.7,f_1W.13,0,488.4
,165.8,f_1W.13,0,488.4
,165.9,f_1W.13,0,488.4
,166,f_1W.13,0,488.4
,166.1,f_1W.13,0,488.4
,166.2,f_1W.13,0,488.4
,166.3,f_1W.13,0,488.4
,166.4,f_1W.13,0,488.4
,166.5,f_1W.13,0,488.4
,166.6,f_1W.13,0,488.4
,166.7,f_1W.13,0,488.4
,166.8,f_1W.13,0,488.4
,166.9,f_1W.13,0,488.4
,167,f_1W.13,0,488.4
,167.1,f_1W.13,0,488.4
,167.2,f_1W.13,0,488.4
,167.3,f_1W.13,0,488.4
,167.4,f_1W.13,0,488.4
,167.5,f_1W.13,0,488.4
,167.6,f_1W.13,0,488.4
,167.7,f_1W.13,0,488.4
,167.8,f_1W.13,0,488.4
,167.9,f_1W.13,0,488.4
,168,f_1W.13,0,488.4
,168.1,f_1W.13,0,488.4
,168.2,f_1W.13,0,488.4
,168.3,f_1W.13,0,488.4
,168.4,f_1W.13,0,488.4
,168.5,f_1W.13,0,488.4
,168.6,f_1W.13,0,488.4
,168.7,f_1W.13,0,488.4
,168.8,f_1W.13,0,488.4
,168.9,f_1W.13,0,488.4
,169,f_1W.13,0,488.4
,169.1,f_1W.13,0,488.4
,169.2,f_1W.13,0,488.4
,169.3,f_1W.13,0,488.4
,169.4,f_1W.13,0,488.4
,169.5,f_1W.13,0,488.4
,169.6,f_1W.13,0,488.4
,169.7,f_1W.13,0,488.4
,169.8,f_1W.13,0,488.4
,169.9,f_1W.13,0,488.4
,170,f_1W.13,0,488.4
,170.1,f_1W.13,0,488.4
,170.2,f_1W.13,0,488.4
,170.3,f_1W.13,0,488.4
,170.4,f_1W.13,0,488.4
,170.5,f_1W.13,0,488.4
,170.6,f_1W.13,0,488.4
,170.7,f_1W.13,0,488.4
,170.8,f_1W.13,0,488.4
,170.9,f_1W.13,0,488.4
,171,f_1W.13,0,488.4
,171.1,f_1W.13,0,488.4
,171.2,f_1W.13,0,488.4
,171.3,f_1W.13,0,488.4
,171.4,f_1W.13,0,488.4
,171.5,f_1W.13,0,488.4
,171.6,f_1W.13,0,488.4
,171.7,f_1W.13,0,488.4
,171.8,f_1W.13,0,488.4
,171.9,f_1W.13,0,488.4
,172,f_1W.13,0,488.4
,172.1,f_1W.13,0,488.4
,172.2,f_1W.13,0,488.4
,172.3,f_1W.13,0,488.4
,172.4,f_1W.13,0,488.4
,172.5,f_1W.13,0,488.4
,172.6,f_1W.13,0,488.4
,172.7,f_1W.13,0,488.4
,172.8,f_1W.13,0,488.4
,172.9,f_1W.13,0,488.4
,173,f_1W.13,0,488.4
,173.1,f_1W.13,0,488.4
,173.2,f_1W.13,0,488.4
,173.3,f_1W.13,0,488.4
,173.4,f_1W.13,0,488.4
,173.5,f_1W.13,0,488.4
,173.6,f_1W.13,0,488.4
,173.7,f_1W.13,0,488.4
,173.8,f_1W.13,0,488.4
,173.9,f_1W.13,0,488.4
,174,f_1W.13,0,488.4
,174.1,f_1W.13,0,488.4
,174.2,f_1W.13,0,488.4
,174.3,f_1W.13,0,488.4
,174.4,f_1W.13,0,488.4
,174.5,f_1W.13,0,488.4
,174.6,f_1W.13,0,488.4
,174.7,f_1W.13,0,488.4
,174.8,f_1W.13,0,488.4
,174.9,f_1W.13,0,488.4
,175,f_1W.13,0,488.4
,175.1,f_1W.13,0,488.4
,175.2,f_1W.13,0,488.4
,175.3,f_1W.13,0,488.4
,175.4,f_1W.13,0,488.4
,175.5,f_1W.13,0,488.4
,175.6,f_1W.13,0,488.4
,175.7,f_1W.13,0,488.4
,175.8,f_1W.13,0,488.4
,175.9,f_1W.13,0,488.4
,176,f_1W.13,0,488.4
,176.1,f_1W.13,0,488.4
,176.2,f_1W.13,0,488.4
,176.3,f_1W.13,0,488.4
,176.4,f_1W.13,0,488.4
